Timestamp,PID,COMMAND,MEM,PURG,CMPRS
1745253333.359042,91771,top,00:01.00,1/1,0
1745253333.3590689,86775,com.apple.geod,00:00.18,2,1
1745253333.359103,86774,com.apple.geod,00:00.18,2,1
1745253333.359133,565,powerd,13:40.07,3,2
1745253333.359162,86754,syncdefaultsd,00:00.18,2,1
1745253333.359197,617,AirPlayXPCHelper,00:56.06,4,1
1745253333.359232,86487,dmd,00:00.21,2,1
1745253333.359261,86770,ContextService,00:00.06,2,1
1745253333.3592892,1445,ptpcamerad,00:09.99,2,1
1745253333.359317,43755,proactived,00:01.36,2,1
1745253333.359345,1209,gamepolicyd,07:41.65,5,4
1745253333.359375,1098,nearbyd,01:07.78,4,2
1745253333.359403,556,fseventsd,54:46.61,17,1
1745253333.359431,685,audioclocksyncd,10:02.66,3,2
1745253333.359458,86780,trustd,00:00.11,2,1
1745253333.359485,87055,linkd,00:00.94,2,1
1745253333.359513,86781,trustd,00:00.12,2,1
1745253333.35955,1022,sharedfilelistd,00:16.33,2,1
1745253333.359589,932,distnoted,08:57.58,3,2
1745253333.3596191,1652,PasswordBreachAg,00:09.28,2,1
1745253333.359648,29704,coreauthd,00:26.70,2,1
1745253333.3596768,1072,maild,00:15.31,3,2
1745253333.359712,86868,triald,00:01.07,2,1
1745253333.35974,87389,deleted,00:02.02,3,2
1745253333.359772,9906,IMAutomaticHisto,00:05.29,2,1
1745253333.359807,17587,wifivelocityd,01:17.92,2,1
1745253333.359849,609,revisiond,05:22.88,4,2
1745253333.35988,944,coreauthd,00:21.39,2,1
1745253333.359909,85356,rtcreportingd,00:00.31,3,1
1745253333.359947,664,authd,01:21.69,3,2
1745253333.360033,85308,biomed,00:00.29,2,1
1745253333.360071,1134,useractivityd,01:47.31,2,1
1745253333.360109,732,appleh13camerad,11:57.81,5,2
1745253333.3601542,560,systemstats,03:14.23,2,1
1745253333.360192,87382,storagekitd,00:00.49,6,1
1745253333.360228,616,corebrightnessd,33:23.73,4,3
1745253333.360272,86018,containermanager,00:00.08,2,1
1745253333.36032,73041,AssetCacheLocato,00:00.33,3,1
1745253333.360369,1106,seserviced,00:02.86,2,1
1745253333.3604,87521,cloudd,00:00.32,2,1
1745253333.3604321,1177,fontworker,00:00.99,2,1
1745253333.3604622,86795,MessagesBlastDoo,00:00.20,2,1
1745253333.3604941,841,com.docker.vmnet,00:05.45,6,0
1745253333.360533,86768,CategoriesServic,00:00.04,2,1
1745253333.3605719,595,usbmuxd,01:06.33,3,1
1745253333.3606122,86932,wifip2pd,00:00.31,2,1
1745253333.360647,10469,AMPDeviceDiscove,00:06.90,4,2
1745253333.360687,86794,businessservices,00:00.09,2,1
1745253333.360725,87939,BiomeSELFIngesto,00:00.07,2,1
1745253333.3607621,946,cfprefsd,14:58.69,3,2
1745253333.36079,87929,SAExtensionOrche,00:00.24,2,1
1745253333.360822,80539,WirelessRadioMan,01:00.67,2,1
1745253333.360852,622,cfprefsd,12:55.61,3,2
1745253333.3608792,87941,GMSSELFIngestor,00:00.04,2,1
1745253333.360907,45783,ShipIt,00:00.28,2,1
1745253333.3609338,54891,contentlinkingd,00:00.69,3,2
1745253333.360965,86867,ospredictiond,00:00.14,2,1
1745253333.360995,95512,backupd,03:26.08,4,3
1745253333.361025,87425,OfficeThumbnailE,00:01.02,4,3
1745253333.361053,86582,systemsoundserve,00:00.15,5,1
1745253333.361084,42106,audiomxd,00:03.69,4,1
1745253333.361119,636,apfsd,02:01.17,2,1
1745253333.3611672,27724,audioanalyticsd,00:09.60,4,3
1745253333.361208,87940,IFTranscriptSELF,00:00.04,2,1
1745253333.361239,30737,PrivateMLClientI,00:00.15,3,2
1745253333.361275,61878,rcd,00:00.22,2,1
1745253333.361314,1270,icdd,00:15.79,2,1
1745253333.361342,582,diskarbitrationd,01:54.68,2,1
1745253333.361373,86751,secinitd,00:00.20,2,1
1745253333.3614058,87942,IFTelemetrySELFI,00:00.04,2,1
1745253333.361436,666,eligibilityd,00:18.93,2,1
1745253333.3614662,90983,mdworker_shared,00:00.23,4,1
1745253333.361494,87522,AssetCache,00:00.16,2,1
1745253333.361523,91446,mdworker_shared,00:00.16,4,1
1745253333.36155,87391,pkd,00:00.16,2,1
1745253333.361579,958,pboard,00:12.73,2,1
1745253333.361611,614,notifyd,17:12.94,2,1
1745253333.361645,91448,mdworker_shared,00:00.11,4,1
1745253333.361672,76547,nehelper,00:00.46,2,1
1745253333.361699,91447,mdworker_shared,00:00.11,4,1
1745253333.361727,594,timed,00:40.43,2,1
1745253333.361758,86878,nfcd,00:00.25,2,1
1745253333.3617861,89272,intents_helper,00:00.11,2,1
1745253333.361813,41786,aned,02:30.65,2,1
1745253333.361849,88826,followupd,00:00.05,2,1
1745253333.3618839,54888,extensionkitserv,00:04.00,2,1
1745253333.361912,3271,crashpad_handler,00:00.03,3,1
1745253333.361939,733,cameracaptured,00:01.23,2,1
1745253333.3619661,88010,swcd,00:00.13,2,1
1745253333.361994,1237,ctkahp,00:03.88,2,1
1745253333.362025,86889,NFStorageServer,00:00.02,2,1
1745253333.3620539,87453,ecosystemanalyti,00:00.09,2,1
1745253333.362085,86777,secinitd,00:00.05,2,1
1745253333.362112,794,appleeventsd,00:09.75,2,1
1745253333.362141,89273,intents_helper,00:00.17,2,1
1745253333.362168,788,systemstats,00:22.84,4,1
1745253333.362203,974,lockoutagent,02:21.66,4,3
1745253333.362238,86837,gamecontrollerd,00:00.18,3,2
1745253333.362269,88827,cdpd,00:00.07,2,1
1745253333.362297,86676,online-auth-agen,00:00.02,2,1
1745253333.362328,86776,secinitd,00:00.05,2,1
1745253333.3623629,86593,systemstatusd,00:00.09,2,1
1745253333.362391,86584,com.apple.audio.,00:00.05,2,1
1745253333.362422,1373,storedownloadd,00:03.48,2,1
1745253333.362449,85355,securityd_system,00:00.14,2,1
1745253333.3624861,570,remoted,00:17.15,2,1
1745253333.362519,91457,mdworker_shared,00:00.09,4,1
1745253333.362556,87545,triald_system,00:00.11,2,1
1745253333.362591,85353,ManagedSettingsA,00:00.12,2,1
1745253333.3626182,87938,extensionkitserv,00:00.14,2,1
1745253333.362647,91107,amfid,00:00.02,2,1
1745253333.362678,686,mDNSResponderHel,00:36.38,3,1
1745253333.362706,87424,extensionkitserv,00:00.66,4,3
1745253333.362737,87920,neagent,00:00.07,2,1
1745253333.3627672,87865,com.apple.audio.,00:00.04,2,1
1745253333.362802,90207,powerdatad,00:00.14,2,1
1745253333.3628302,15750,mbuseragent,00:00.29,2,1
1745253333.362865,996,awdd,00:15.37,2,1
1745253333.362895,1446,mscamerad-xpc,00:00.85,2,1
1745253333.362932,87438,AudioComponentRe,00:00.26,2,1
1745253333.3629599,87520,backupd-helper,00:00.11,2,1
1745253333.362991,86583,AudioComponentRe,00:00.05,2,1
1745253333.363022,589,thermalmonitord,02:32.93,3,2
1745253333.36305,86847,feedbackd,00:00.04,2,1
1745253333.3630779,86869,osanalyticshelpe,00:00.09,2,1
1745253333.363113,1268,chrome_crashpad_,00:02.32,4,1
1745253333.36314,87519,aneuserd,00:00.12,2,1
1745253333.36318,86058,containermanager,00:00.05,2,1
1745253333.3632078,86059,containermanager,00:00.05,2,1
1745253333.3632529,1031,ctkd,00:02.16,2,1
1745253333.3632882,1260,mdwrite,00:31.24,2,1
1745253333.363318,1298,chrome_crashpad_,00:01.92,4,1
1745253333.3633459,86846,gamecontrollerag,00:00.14,3,2
1745253333.363374,1048,fairplayd,00:26.78,2,1
1745253333.363401,608,logind,00:13.58,2,1
1745253333.363429,45731,chrome_crashpad_,00:01.61,4,1
1745253333.363456,87525,system_installd,00:00.05,2,1
1745253333.363484,1753,fbahelperd,00:00.42,2,1
1745253333.3635101,33212,mdsync,00:00.10,2,1
1745253333.363538,1230,ctkahp,00:06.03,2,1
1745253333.363565,86563,naturallanguaged,00:00.06,2,1
1745253333.3635929,87526,installd,00:00.05,2,1
1745253333.3636212,15757,mmaintenanced,00:08.65,2,1
1745253333.3636491,86769,sandboxd,00:00.02,2,1
1745253333.363682,86758,FamilyControlsAg,00:00.03,2,1
1745253333.3637109,37413,zsh,00:00.12,1,0
1745253333.363738,604,distnoted,04:15.15,3,2
1745253333.363766,676,socketfilterfw,00:00.26,2,1
1745253333.363793,86282,netbiosd,00:00.18,4,3
1745253333.36382,76606,adid,00:00.48,2,1
1745253333.363847,86782,trustdFileHelper,00:00.04,3,2
1745253333.363874,76549,usermanagerd,00:00.37,2,1
1745253333.363901,54894,com.apple.hiserv,00:01.29,2,1
1745253333.363928,46346,zsh,00:00.04,1,0
1745253333.363956,1226,automountd,00:03.96,4,1
1745253333.363986,86522,pbs,00:00.03,2,1
1745253333.364012,48180,zsh,00:00.05,1,0
1745253333.36404,70815,com.apple.CodeSi,00:00.68,3,2
1745253333.3640692,49180,zsh,00:00.03,1,0
1745253333.364095,87528,AssetCacheTether,00:00.11,2,1
1745253333.364127,83782,zsh,00:00.04,1,0
1745253333.3641589,1135,mediaremoteagent,00:06.72,2,1
1745253333.3641868,89282,ReportCrash,00:00.03,3,1
1745253333.364214,87524,geodMachServiceB,00:00.04,2,1
1745253333.364244,91090,fragdemo,00:00.06,1,0
1745253333.364272,86756,keybagd,00:00.01,2,1
1745253333.364303,2237,USBAgent,00:00.27,2,1
1745253333.364331,1533,CrashReporterSup,00:00.35,2,1
1745253333.364358,64648,DiskUnmountWatch,00:00.22,2,1
1745253333.3643851,91092,ReportCrash,00:00.03,3,1
1745253333.364415,86798,icloudmailagent,00:00.03,1,0
1745253333.3644428,86778,cfprefsd,00:00.04,2,1
1745253333.36447,86779,cfprefsd,00:00.04,2,1
1745253333.364497,1329,CVMServer,00:00.14,2,1
1745253333.364525,566,IOMFB_bics_daemo,00:00.16,2,1
1745253333.364557,75605,logd_helper,18:26.73,2,1
1745253333.364594,17806,taskgated,00:00.03,2,1
1745253333.3646379,91106,zsh,00:00.01,1,0
1745253333.364674,650,distnoted,00:34.73,3,2
1745253333.3647091,575,watchdogd,00:35.74,3,1
1745253333.364737,81548,zsh,00:00.02,1,0
1745253333.364776,1086,distnoted,00:25.66,2,1
1745253333.364803,719,distnoted,00:31.21,3,2
1745253333.364833,669,distnoted,00:32.39,3,2
1745253333.364862,660,distnoted,00:33.52,3,2
1745253333.364888,930,oahd,00:01.96,2,1
1745253333.364919,44926,distnoted,00:27.91,3,2
1745253333.3649468,871,distnoted,00:30.59,3,2
1745253333.3649778,696,distnoted,00:30.63,3,2
1745253333.365005,1045,distnoted,00:30.33,3,2
1745253333.365043,693,distnoted,00:31.50,3,2
1745253333.365081,1056,distnoted,00:30.15,3,2
1745253333.365112,913,distnoted,00:30.34,3,2
1745253333.365141,770,distnoted,00:30.90,3,2
1745253333.365175,29136,distnoted,00:28.77,3,2
1745253333.3652039,17551,distnoted,00:30.37,3,2
1745253333.3652322,1594,distnoted,00:30.07,3,2
1745253333.365268,1068,distnoted,00:30.31,3,2
1745253333.3652961,87400,deleted_helper,00:04.51,2,1
1745253333.365332,87523,coresymbolicatio,00:00.10,2,1
1745253333.365367,586,syslogd,01:33.38,3,2
1745253333.3653939,87006,sysmond,00:00.75,2,1
1745253333.3654258,87532,csnameddatad,00:00.02,2,1
1745253333.3654542,601,autofsd,00:00.39,2,1
1745253333.365487,88828,com.apple.Accoun,00:00.01,2,1
1745253333.365516,88016,smd,00:00.01,2,1
1745253333.3655438,610,KernelEventAgent,00:00.24,2,1
1745253333.3655722,741,com.apple.AppleU,00:08.52,2,1
1745253333.365601,52748,IOUserBluetoothS,00:00.63,2,1
1745253333.365629,52747,IOUserBluetoothS,00:00.77,2,1
1745253333.365658,738,com.apple.Driver,00:02.36,2,1
1745253335.412734,VM:,297T,5536M,framework,"vsize,"
1745253335.4137542,620,WindowServer,27:56:55,21,6
1745253335.414038,1212,Preview,04:48.08,5,3
1745253335.414123,51788,Electron,42:06.80,40,3
1745253335.4141839,3266,Telegram,17:20.61,40,5
1745253335.414229,55146,Code,(Plu,0.0,01:05.39
1745253335.4142709,1202,Google,0.0,07:04:49,52
1745253335.414325,1300,Google,He,0.0,09:37:25
1745253335.414388,839,mysqld,40:39.59,35,0
1745253335.414449,45735,Slack,(Re,0.0,60:15.29
1745253335.41451,81561,Code,(Plu,0.0,00:20.84
1745253335.41457,94462,Google,He,0.0,22:33.16
1745253335.414631,55063,Code,(Ren,0.0,03:18.82
1745253335.414691,53534,Google,He,0.0,05:13.59
1745253335.414743,47574,Spotify,67:17.97,87,3
1745253335.414804,1178,Stocks,79:11.26,7,3
1745253335.4149241,47596,Spotify,(,0.0,33:20.66
1745253335.414978,95781,Google,He,0.0,37:12.55
1745253335.415047,63313,Google,He,0.0,02:35.97
1745253335.415092,11890,Google,He,0.0,13:28.80
1745253335.415126,89637,Google,He,0.0,07:53.31
1745253335.415157,71885,Google,He,0.0,07:28.80
1745253335.415191,52667,bluetoothd,02:16.77,3,2
1745253335.415224,96131,Google,He,0.0,07:21.62
1745253335.415257,85893,Google,He,0.0,05:36.05
1745253335.41529,2878,Google,He,0.0,01:04.47
1745253335.4153228,48730,Google,He,0.0,04:13.86
1745253335.415356,71883,Google,He,0.0,07:52.73
1745253335.4153888,99351,zoom.us,02:29:20,46,3
1745253335.415423,55263,cpptools-srv,00:08.30,7,0
1745253335.415457,17564,com.docker.backe,57:12.18,93,2
1745253335.415493,54700,Google,He,0.0,00:33.38
1745253335.4155269,51793,Code,(GPU,0.0,20:26.82
1745253335.41556,85686,Google,He,0.0,01:40.48
1745253335.415593,91108,Google,He,0.0,01:31.77
1745253335.4156249,59667,Google,He,0.0,08:52.52
1745253335.415658,95802,Google,He,0.0,03:09:27
1745253335.415691,22403,Google,He,0.0,05:14.92
1745253335.415724,1219,Finder,29:11.84,8,3
1745253335.415757,45729,Slack,21:40.00,53,3
1745253335.41579,29699,Notes,19:54.05,6,2
1745253335.4158232,15074,Google,He,0.0,02:46.43
1745253335.415854,1407,Google,He,0.0,00:36.10
1745253335.415887,1217,Dock,09:11.22,4,2
1745253335.415919,72011,Google,He,0.0,01:40.56
1745253335.415952,1301,Google,He,0.0,03:09:42
1745253335.4159842,47583,Spotify,(,0.0,04:56.85
1745253335.416018,97238,Google,He,0.0,00:31.81
1745253335.416051,67562,Google,He,0.0,18:32.45
1745253335.416081,30337,Google,He,0.0,00:12.94
1745253335.416117,10610,WhatsApp,10:53.46,21,8
1745253335.41615,99371,com.apple.WebKit,02:33.95,2,1
1745253335.416182,99372,com.apple.WebKit,03:34.65,2,1
1745253335.416215,61188,Google,He,0.0,00:22.97
1745253335.4162471,54002,Google,He,0.0,00:07.92
1745253335.416279,45733,Slack,(GP,0.0,03:53.05
1745253335.4163089,99370,com.apple.WebKit,01:00.77,2,1
1745253335.416342,60223,Google,He,0.0,00:59.23
1745253335.416375,990,fileproviderd,12:31:57,8,7
1745253335.416408,1423,Spotlight,04:40.92,6,3
1745253335.4164412,85752,Google,He,0.0,01:44.68
1745253335.4164732,75530,Google,He,0.0,00:13.13
1745253335.416506,21834,Google,He,0.0,02:51.50
1745253335.416537,17579,Docker,0.0,14:07.97,45
1745253335.416569,51812,Code,0.0,05:53.10,19
1745253335.4166012,79215,Google,He,0.0,00:08.76
1745253335.4166331,12898,Google,He,0.0,00:56.66
1745253335.416666,579,mds,01:43:59,7,4
1745253335.416699,60245,Google,He,0.0,02:36.97
1745253335.4167309,35804,Google,He,0.0,00:20.32
1745253335.416762,99385,com.apple.WebKit,00:45.84,2,1
1745253335.416794,60235,Google,He,0.0,00:48.66
1745253335.416827,880,mds_stores,12:40:10,7/3,5/3
1745253335.416859,72842,Google,He,0.0,00:29.23
1745253335.4168909,680,syspolicyd,15:07.54,5,3
1745253335.4169228,2776,Google,He,0.0,37:16.27
1745253335.416956,1051,ControlCenter,36:25.96,9,3
1745253335.416988,55164,cpptools,00:14.69,17,0
1745253335.4170198,26292,Google,He,0.0,00:28.62
1745253335.417053,51842,Code,0.0,19:19.95,25
1745253335.417085,1111,NotificationCent,12:16.66,7,5
1745253335.4171169,72843,Google,He,0.0,00:40.50
1745253335.41715,48778,Google,He,0.0,01:05.30
1745253335.417182,731,suhelperd,00:05.59,2,1
1745253335.417214,84230,Google,He,0.0,00:01.11
1745253335.4172459,12284,AppleSpell,00:30.03,2,1
1745253335.417278,99295,Google,He,0.0,00:45.60
1745253335.417311,89639,Google,He,0.0,02:27.32
1745253335.417343,13346,Google,He,0.0,01:52.31
1745253335.417376,89641,Google,He,0.0,02:53.03
1745253335.417408,91525,Google,He,0.0,00:00.18
1745253335.4174411,624,loginwindow,22:32.95,7,4
1745253335.417473,86666,Google,He,0.0,00:01.00
1745253335.417505,48799,Google,He,0.0,00:39.62
1745253335.417537,76638,assistantd,02:43.92,6,3
1745253335.417569,80698,Google,He,0.0,00:12.50
1745253335.417601,1214,Terminal,02:17.51,10,3
1745253335.417634,99373,ZoomClips,23:43.57,24,5
1745253335.417664,35800,Google,He,0.0,00:10.04
1745253335.417696,30350,Google,He,0.0,00:04.56
1745253335.4177291,1235,CursorUIViewServ,07:16.93,3,1
1745253335.417761,91443,Google,He,0.0,00:00.49
1745253335.417793,12897,Google,He,0.0,00:58.37
1745253335.417825,47585,Spotify,0.0,08:01.64,16
1745253335.417857,54129,com.apple.appkit,00:15.82,4,2
1745253335.417887,75529,Google,He,0.0,00:13.98
1745253335.417918,1041,corespotlightd,08:33.86,5,3
1745253335.4179509,1306,Google,He,0.0,05:00.02
1745253335.417984,55147,Code,0.0,00:05.71,21
1745253335.418017,786,wifianalyticsd,05:44.41,2,1
1745253335.418049,79321,Google,He,0.0,00:06.61
1745253335.418081,1069,WindowManager,20:46.87,5,2
1745253335.418113,736,com.apple.Driver,02:52:25,8,6
1745253335.418145,99367,com.apple.WebKit,00:31.26,4,1
1745253335.4181771,89640,Google,He,0.0,00:37.75
1745253335.418209,14635,softwareupdated,09:19.52,4,1
1745253335.418241,1408,TextInputMenuAge,01:52.34,6,4
1745253335.4182742,45739,Slack,(Pl,0.0,01:32.26
1745253335.418306,17618,Docker,H,0.0,04:25.53
1745253335.418339,17578,com.docker.build,01:19.14,17,1
1745253335.418371,17561,com.docker.backe,02:38.79,13,0
1745253335.418404,91418,Google,He,0.0,00:00.34
1745253335.418436,65646,ControlCenterHel,00:24.61,4,2
1745253335.4184802,45734,Slack,0.0,07:00.13,14
1745253335.4185119,55254,Code,(Plu,0.0,00:01.63
1745253335.4185631,1192,WallpaperAgent,02:39.69,4,2
1745253335.418595,632,coreaudiod,09:49:34,8,1
1745253335.418627,1049,corespeechd,06:00:50,7,1
1745253335.4186602,21306,StocksWidget,03:11.16,6,5/2
1745253335.418692,60256,Google,He,0.0,00:20.94
1745253335.418724,12896,Google,He,0.0,00:47.91
1745253335.418755,21808,Google,He,0.0,00:03.97
1745253335.418786,1008,sharingd,09:20.00,5,2
1745253335.418818,91623,Google,He,0.0,00:00.06
1745253335.41885,30349,Google,He,0.0,00:02.05
1745253335.4188821,21299,chronod,00:36.90,5,4
1745253335.418914,552,logd,61:26.22,5,4
1745253335.418947,60259,Google,He,0.0,00:20.58
1745253335.4189792,1247,com.apple.dock.e,06:03.12,4,2
1745253335.419011,91091,XprotectService,00:00.30,2,1
1745253335.419044,618,com.apple.cmio.r,00:59.11,3,2
1745253335.4190772,21323,WeatherWidget,00:02.54,17,15/3
1745253335.419109,45738,Slack,0.0,01:44.59,11
1745253335.4191418,994,identityservices,06:36.05,4,1
1745253335.419174,986,homed,04:02.94,4,2
1745253335.419206,85971,VTDecoderXPCServ,00:11.12,3,2
1745253335.419251,0,kernel_task,37:22:09,568/9,0
1745253335.419285,21321,ScreenTimeWidget,00:04.12,7,6/3
1745253335.419317,1,launchd,88:37.38,4,3
1745253335.41935,2775,Google,He,0.0,33:18.55
1745253335.419382,42798,universalAccessA,00:31.29,4,2
1745253335.419415,28599,searchpartyusera,05:51.91,3,1
1745253335.419447,1218,SystemUIServer,01:01.19,4,2
1745253335.419478,1648,UserNotification,00:30.58,4,2
1745253335.419511,47588,Spotify,0.0,00:51.95,11
1745253335.419543,1223,WallpaperVideoEx,04:22:13,8,4
1745253335.419583,1462,PAH_Extension,01:09.18,4,2
1745253335.419617,14763,PowerChime,01:00.22,7,2
1745253335.41965,16858,ServiceExtension,00:02.32,8,5/5
1745253335.4196842,65647,com.apple.Safari,01:09.10,4,2
1745253335.419717,956,universalaccessd,01:25.63,5,2
1745253335.41975,1176,UIKitSystem,03:55.37,4,3
